5613, jungle, byg:crag_gardens, WATER_AMBIENT, aquaculture:arapaima,10,1,1
13664, icy, regions_unexplored:cold_deciduous_forest, CREATURE, exoticbirds:penguin,10,2,5
12148, icy, regions_unexplored:frozen_forest, CREATURE, exoticbirds:penguin,10,2,5
10492, icy, regions_unexplored:frozen_tundra, CREATURE, exoticbirds:penguin,10,2,5
12042, icy, regions_unexplored:icy_heights, CREATURE, exoticbirds:penguin,10,2,5
10444, icy, regions_unexplored:spires, CREATURE, exoticbirds:penguin,10,2,5
4465, plains, byg:allium_fields, CREATURE, exoticbirds:pigeon,12,2,5
4550, plains, byg:amaranth_fields, CREATURE, exoticbirds:pigeon,12,2,5
4723, forest, byg:aspen_forest, CREATURE, exoticbirds:pigeon,12,2,5
8565, beach, byg:basalt_barrera, CREATURE, exoticbirds:pigeon,12,2,5
5002, swamp, byg:bayou, CREATURE, exoticbirds:pigeon,12,2,5
5342, forest, byg:cherry_blossom_forest, CREATURE, exoticbirds:pigeon,12,2,5
6629, plains, byg:coconino_meadow, CREATURE, exoticbirds:pigeon,12,2,5
6089, forest, byg:ebony_woods, CREATURE, exoticbirds:pigeon,12,2,5
6171, forest, byg:forgotten_forest, CREATURE, exoticbirds:pigeon,12,2,5
6832, plains, byg:orchard, CREATURE, exoticbirds:pigeon,12,2,5
6917, plains, byg:prairie, CREATURE, exoticbirds:pigeon,12,2,5
8514, beach, byg:rainbow_beach, CREATURE, exoticbirds:pigeon,12,2,5
7000, forest, byg:red_oak_forest, CREATURE, exoticbirds:pigeon,12,2,5
7707, forest, byg:redwood_thicket, CREATURE, exoticbirds:pigeon,12,2,5
7154, plains, byg:rose_fields, CREATURE, exoticbirds:pigeon,12,2,5
6256, plains, byg:temperate_grove, CREATURE, exoticbirds:pigeon,12,2,5
8319, forest, byg:temperate_rainforest, CREATURE, exoticbirds:pigeon,12,2,5
8242, swamp, byg:white_mangrove_marshes, CREATURE, exoticbirds:pigeon,12,2,5
8463, beach, byg:windswept_beach, CREATURE, exoticbirds:pigeon,12,2,5
9808, forest, graveyard_biomes:haunted_forest, CREATURE, exoticbirds:pigeon,12,2,5
9910, forest, graveyard_biomes:haunted_lakes, CREATURE, exoticbirds:pigeon,12,2,5
3006, beach, minecraft:beach, CREATURE, exoticbirds:pigeon,12,2,5
772, forest, minecraft:birch_forest, CREATURE, exoticbirds:pigeon,12,2,5
866, forest, minecraft:dark_forest, CREATURE, exoticbirds:pigeon,12,2,5
3947, underground, minecraft:dripstone_caves, CREATURE, exoticbirds:pigeon,12,2,5
683, forest, minecraft:flower_forest, CREATURE, exoticbirds:pigeon,12,2,5
593, forest, minecraft:forest, CREATURE, exoticbirds:pigeon,12,2,5
3875, mushroom, minecraft:mushroom_fields, CREATURE, exoticbirds:pigeon,12,2,5
955, forest, minecraft:old_growth_birch_forest, CREATURE, exoticbirds:pigeon,12,2,5
107, plains, minecraft:plains, CREATURE, exoticbirds:pigeon,12,2,5
194, plains, minecraft:sunflower_plains, CREATURE, exoticbirds:pigeon,12,2,5
501, swamp, minecraft:swamp, CREATURE, exoticbirds:pigeon,12,2,5
13870, underground, quark:glimmering_weald, CREATURE, exoticbirds:pigeon,12,2,5
10908, forest, regions_unexplored:alpha_grove, CREATURE, exoticbirds:pigeon,12,2,5
10548, jungle, regions_unexplored:bamboo_forest, CREATURE, exoticbirds:pigeon,12,2,5
12785, plains, regions_unexplored:barley_fields, CREATURE, exoticbirds:pigeon,12,2,5
12394, swamp, regions_unexplored:bayou, CREATURE, exoticbirds:pigeon,12,2,5
10023, underground, regions_unexplored:bioshroom_caves, CREATURE, exoticbirds:pigeon,12,2,5
12564, forest, regions_unexplored:blackwood_forest, CREATURE, exoticbirds:pigeon,12,2,5
11228, forest, regions_unexplored:cherry_hills, CREATURE, exoticbirds:pigeon,12,2,5
13614, forest, regions_unexplored:deciduous_forest, CREATURE, exoticbirds:pigeon,12,2,5
11674, swamp, regions_unexplored:fen, CREATURE, exoticbirds:pigeon,12,2,5
10763, plains, regions_unexplored:flower_field, CREATURE, exoticbirds:pigeon,12,2,5
11734, jungle, regions_unexplored:fungal_fen, CREATURE, exoticbirds:pigeon,12,2,5
10182, swamp, regions_unexplored:giant_bayou, CREATURE, exoticbirds:pigeon,12,2,5
12339, plains, regions_unexplored:grassland, CREATURE, exoticbirds:pigeon,12,2,5
13553, mountain, regions_unexplored:highland_fields, CREATURE, exoticbirds:pigeon,12,2,5
10810, underground, regions_unexplored:lush_delta, CREATURE, exoticbirds:pigeon,12,2,5
10710, extreme_hills, regions_unexplored:lush_hills, CREATURE, exoticbirds:pigeon,12,2,5
12674, river, regions_unexplored:muddy_river, CREATURE, exoticbirds:pigeon,12,2,5
10393, forest, regions_unexplored:orchard, CREATURE, exoticbirds:pigeon,12,2,5
12838, plains, regions_unexplored:poppy_fields, CREATURE, exoticbirds:pigeon,12,2,5
10856, underground, regions_unexplored:prismachasm, CREATURE, exoticbirds:pigeon,12,2,5
11556, jungle, regions_unexplored:rainforest, CREATURE, exoticbirds:pigeon,12,2,5
10067, underground, regions_unexplored:redstone_caves, CREATURE, exoticbirds:pigeon,12,2,5
12283, forest, regions_unexplored:temperate_grove, CREATURE, exoticbirds:pigeon,12,2,5
4769, desert, byg:atacama_desert, CREATURE, exoticbirds:roadrunner,10,2,5
7470, desert, byg:firecracker_shrubland, CREATURE, exoticbirds:roadrunner,10,2,5
6705, desert, byg:mojave_desert, CREATURE, exoticbirds:roadrunner,10,2,5
7070, desert, byg:red_rock_valley, CREATURE, exoticbirds:roadrunner,10,2,5
6009, desert, byg:windswept_desert, CREATURE, exoticbirds:roadrunner,10,2,5
5949, desert, byg:windswept_dunes, CREATURE, exoticbirds:roadrunner,10,2,5
2122, mesa, minecraft:badlands, CREATURE, exoticbirds:roadrunner,10,2,5
419, desert, minecraft:desert, CREATURE, exoticbirds:roadrunner,10,2,5
2194, mesa, minecraft:eroded_badlands, CREATURE, exoticbirds:roadrunner,10,2,5
2280, mesa, minecraft:wooded_badlands, CREATURE, exoticbirds:roadrunner,10,2,5
11059, desert, regions_unexplored:joshua_desert, CREATURE, exoticbirds:roadrunner,10,2,5
11833, desert, regions_unexplored:outback, CREATURE, exoticbirds:roadrunner,10,2,5
11784, desert, regions_unexplored:saguaro_desert, CREATURE, exoticbirds:roadrunner,10,2,5
4716, forest, byg:aspen_forest, CREATURE, exoticbirds:robin,12,2,5
7231, forest, byg:autumnal_forest, CREATURE, exoticbirds:robin,12,2,5
7316, taiga, byg:autumnal_taiga, CREATURE, exoticbirds:robin,12,2,5
5081, taiga, byg:black_forest, CREATURE, exoticbirds:robin,12,2,5
5164, forest, byg:borealis_grove, CREATURE, exoticbirds:robin,12,2,5
5335, forest, byg:cherry_blossom_forest, CREATURE, exoticbirds:robin,12,2,5
5425, forest, byg:cika_woods, CREATURE, exoticbirds:robin,12,2,5
5510, taiga, byg:coniferous_forest, CREATURE, exoticbirds:robin,12,2,5
6082, forest, byg:ebony_woods, CREATURE, exoticbirds:robin,12,2,5
6164, forest, byg:forgotten_forest, CREATURE, exoticbirds:robin,12,2,5
7944, forest, byg:fragment_forest, CREATURE, exoticbirds:robin,12,2,5
7867, taiga, byg:frosted_coniferous_forest, CREATURE, exoticbirds:robin,12,2,5
7789, taiga, byg:frosted_taiga, CREATURE, exoticbirds:robin,12,2,5
6549, taiga, byg:maple_taiga, CREATURE, exoticbirds:robin,12,2,5
6993, forest, byg:red_oak_forest, CREATURE, exoticbirds:robin,12,2,5
7700, forest, byg:redwood_thicket, CREATURE, exoticbirds:robin,12,2,5
8312, forest, byg:temperate_rainforest, CREATURE, exoticbirds:robin,12,2,5
8086, forest, byg:twilight_meadow, CREATURE, exoticbirds:robin,12,2,5
8175, forest, byg:weeping_witch_forest, CREATURE, exoticbirds:robin,12,2,5
8401, taiga, byg:zelkova_forest, CREATURE, exoticbirds:robin,12,2,5
9852, forest, graveyard_biomes:eroded_haunted_forest, CREATURE, exoticbirds:robin,12,2,5
9803, forest, graveyard_biomes:haunted_forest, CREATURE, exoticbirds:robin,12,2,5
9905, forest, graveyard_biomes:haunted_lakes, CREATURE, exoticbirds:robin,12,2,5
767, forest, minecraft:birch_forest, CREATURE, exoticbirds:robin,12,2,5
859, forest, minecraft:dark_forest, CREATURE, exoticbirds:robin,12,2,5
676, forest, minecraft:flower_forest, CREATURE, exoticbirds:robin,12,2,5
586, forest, minecraft:forest, CREATURE, exoticbirds:robin,12,2,5
2454, forest, minecraft:grove, CREATURE, exoticbirds:robin,12,2,5
950, forest, minecraft:old_growth_birch_forest, CREATURE, exoticbirds:robin,12,2,5
1039, taiga, minecraft:old_growth_pine_taiga, CREATURE, exoticbirds:robin,12,2,5
1125, taiga, minecraft:old_growth_spruce_taiga, CREATURE, exoticbirds:robin,12,2,5
1294, taiga, minecraft:snowy_taiga, CREATURE, exoticbirds:robin,12,2,5
1208, taiga, minecraft:taiga, CREATURE, exoticbirds:robin,12,2,5
10903, forest, regions_unexplored:alpha_grove, CREATURE, exoticbirds:robin,12,2,5
12096, forest, regions_unexplored:autumnal_maple_forest, CREATURE, exoticbirds:robin,12,2,5
11497, taiga, regions_unexplored:autumnal_mixed_taiga, CREATURE, exoticbirds:robin,12,2,5
12557, forest, regions_unexplored:blackwood_forest, CREATURE, exoticbirds:robin,12,2,5
12938, taiga, regions_unexplored:boreal_forest, CREATURE, exoticbirds:robin,12,2,5
11111, taiga, regions_unexplored:canadian_forest, CREATURE, exoticbirds:robin,12,2,5
11223, forest, regions_unexplored:cherry_hills, CREATURE, exoticbirds:robin,12,2,5
13717, taiga, regions_unexplored:cold_boreal_forest, CREATURE, exoticbirds:robin,12,2,5
13607, forest, regions_unexplored:deciduous_forest, CREATURE, exoticbirds:robin,12,2,5
13771, taiga, regions_unexplored:golden_boreal_forest, CREATURE, exoticbirds:robin,12,2,5
11166, forest, regions_unexplored:maple_forest, CREATURE, exoticbirds:robin,12,2,5
13823, taiga, regions_unexplored:old_growth_boreal_forest, CREATURE, exoticbirds:robin,12,2,5
10386, forest, regions_unexplored:orchard, CREATURE, exoticbirds:robin,12,2,5
13264, taiga, regions_unexplored:pine_forest, CREATURE, exoticbirds:robin,12,2,5
12991, forest, regions_unexplored:silver_birch_forest, CREATURE, exoticbirds:robin,12,2,5
12278, forest, regions_unexplored:temperate_grove, CREATURE, exoticbirds:robin,12,2,5
11439, forest, regions_unexplored:willow_forest, CREATURE, exoticbirds:robin,12,2,5
8559, beach, byg:basalt_barrera, CREATURE, exoticbirds:swan,10,2,5
8508, beach, byg:rainbow_beach, CREATURE, exoticbirds:swan,10,2,5
8457, beach, byg:windswept_beach, CREATURE, exoticbirds:swan,10,2,5
9967, beach, graveyard_biomes:ancient_dead_coral_reef, CREATURE, exoticbirds:swan,10,2,5
3000, beach, minecraft:beach, CREATURE, exoticbirds:swan,10,2,5
2842, river, minecraft:river, CREATURE, exoticbirds:swan,10,2,5
3157, beach, minecraft:stony_shore, CREATURE, exoticbirds:swan,10,2,5
11281, beach, regions_unexplored:chalk_cliffs, CREATURE, exoticbirds:swan,10,2,5
12727, river, regions_unexplored:cold_river, CREATURE, exoticbirds:swan,10,2,5
10272, beach, regions_unexplored:grassy_beach, CREATURE, exoticbirds:swan,10,2,5
12885, beach, regions_unexplored:gravel_beach, CREATURE, exoticbirds:swan,10,2,5
12669, river, regions_unexplored:muddy_river, CREATURE, exoticbirds:swan,10,2,5
5605, jungle, byg:crag_gardens, CREATURE, exoticbirds:toucan,10,2,5
6346, jungle, byg:guiana_shield, CREATURE, exoticbirds:toucan,10,2,5
6475, jungle, byg:jacaranda_forest, CREATURE, exoticbirds:toucan,10,2,5
8014, jungle, byg:tropical_rainforest, CREATURE, exoticbirds:toucan,10,2,5
2049, jungle, minecraft:bamboo_jungle, CREATURE, exoticbirds:toucan,10,2,5
1877, jungle, minecraft:jungle, CREATURE, exoticbirds:toucan,10,2,5
1962, jungle, minecraft:sparse_jungle, CREATURE, exoticbirds:toucan,10,2,5
10549, jungle, regions_unexplored:bamboo_forest, CREATURE, exoticbirds:toucan,10,2,5
13323, jungle, regions_unexplored:eucalyptus_forest, CREATURE, exoticbirds:toucan,10,2,5
11735, jungle, regions_unexplored:fungal_fen, CREATURE, exoticbirds:toucan,10,2,5
11617, jungle, regions_unexplored:old_growth_rainforest, CREATURE, exoticbirds:toucan,10,2,5
11557, jungle, regions_unexplored:rainforest, CREATURE, exoticbirds:toucan,10,2,5
13442, jungle, regions_unexplored:redwoods, CREATURE, exoticbirds:toucan,10,2,5
13383, jungle, regions_unexplored:roofed_eucalyptus_forest, CREATURE, exoticbirds:toucan,10,2,5
13500, jungle, regions_unexplored:sparse_redwoods, CREATURE, exoticbirds:toucan,10,2,5
10124, jungle, regions_unexplored:tropics, CREATURE, exoticbirds:toucan,10,2,5
9303, forest, appletreesrev:apple_forest, CREATURE, exoticbirds:woodpecker,12,2,5
4724, forest, byg:aspen_forest, CREATURE, exoticbirds:woodpecker,12,2,5
7234, forest, byg:autumnal_forest, CREATURE, exoticbirds:woodpecker,12,2,5
7318, taiga, byg:autumnal_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
5083, taiga, byg:black_forest, CREATURE, exoticbirds:woodpecker,12,2,5
5167, forest, byg:borealis_grove, CREATURE, exoticbirds:woodpecker,12,2,5
5343, forest, byg:cherry_blossom_forest, CREATURE, exoticbirds:woodpecker,12,2,5
5428, forest, byg:cika_woods, CREATURE, exoticbirds:woodpecker,12,2,5
5512, taiga, byg:coniferous_forest, CREATURE, exoticbirds:woodpecker,12,2,5
6090, forest, byg:ebony_woods, CREATURE, exoticbirds:woodpecker,12,2,5
6172, forest, byg:forgotten_forest, CREATURE, exoticbirds:woodpecker,12,2,5
7947, forest, byg:fragment_forest, CREATURE, exoticbirds:woodpecker,12,2,5
7870, taiga, byg:frosted_coniferous_forest, CREATURE, exoticbirds:woodpecker,12,2,5
7792, taiga, byg:frosted_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
6551, taiga, byg:maple_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
7001, forest, byg:red_oak_forest, CREATURE, exoticbirds:woodpecker,12,2,5
7708, forest, byg:redwood_thicket, CREATURE, exoticbirds:woodpecker,12,2,5
8320, forest, byg:temperate_rainforest, CREATURE, exoticbirds:woodpecker,12,2,5
8089, forest, byg:twilight_meadow, CREATURE, exoticbirds:woodpecker,12,2,5
8178, forest, byg:weeping_witch_forest, CREATURE, exoticbirds:woodpecker,12,2,5
8403, taiga, byg:zelkova_forest, CREATURE, exoticbirds:woodpecker,12,2,5
9855, forest, graveyard_biomes:eroded_haunted_forest, CREATURE, exoticbirds:woodpecker,12,2,5
9809, forest, graveyard_biomes:haunted_forest, CREATURE, exoticbirds:woodpecker,12,2,5
9911, forest, graveyard_biomes:haunted_lakes, CREATURE, exoticbirds:woodpecker,12,2,5
773, forest, minecraft:birch_forest, CREATURE, exoticbirds:woodpecker,12,2,5
867, forest, minecraft:dark_forest, CREATURE, exoticbirds:woodpecker,12,2,5
684, forest, minecraft:flower_forest, CREATURE, exoticbirds:woodpecker,12,2,5
594, forest, minecraft:forest, CREATURE, exoticbirds:woodpecker,12,2,5
2458, forest, minecraft:grove, CREATURE, exoticbirds:woodpecker,12,2,5
956, forest, minecraft:old_growth_birch_forest, CREATURE, exoticbirds:woodpecker,12,2,5
1041, taiga, minecraft:old_growth_pine_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
1127, taiga, minecraft:old_growth_spruce_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
1297, taiga, minecraft:snowy_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
1210, taiga, minecraft:taiga, CREATURE, exoticbirds:woodpecker,12,2,5
10909, forest, regions_unexplored:alpha_grove, CREATURE, exoticbirds:woodpecker,12,2,5
12099, forest, regions_unexplored:autumnal_maple_forest, CREATURE, exoticbirds:woodpecker,12,2,5
11499, taiga, regions_unexplored:autumnal_mixed_taiga, CREATURE, exoticbirds:woodpecker,12,2,5
12565, forest, regions_unexplored:blackwood_forest, CREATURE, exoticbirds:woodpecker,12,2,5
12940, taiga, regions_unexplored:boreal_forest, CREATURE, exoticbirds:woodpecker,12,2,5
11113, taiga, regions_unexplored:canadian_forest, CREATURE, exoticbirds:woodpecker,12,2,5
11229, forest, regions_unexplored:cherry_hills, CREATURE, exoticbirds:woodpecker,12,2,5
13720, taiga, regions_unexplored:cold_boreal_forest, CREATURE, exoticbirds:woodpecker,12,2,5
13615, forest, regions_unexplored:deciduous_forest, CREATURE, exoticbirds:woodpecker,12,2,5
13773, taiga, regions_unexplored:golden_boreal_forest, CREATURE, exoticbirds:woodpecker,12,2,5
11169, forest, regions_unexplored:maple_forest, CREATURE, exoticbirds:woodpecker,12,2,5
13159, forest, regions_unexplored:mauve_hills, CREATURE, exoticbirds:woodpecker,12,2,5
13825, taiga, regions_unexplored:old_growth_boreal_forest, CREATURE, exoticbirds:woodpecker,12,2,5
10394, forest, regions_unexplored:orchard, CREATURE, exoticbirds:woodpecker,12,2,5
13266, taiga, regions_unexplored:pine_forest, CREATURE, exoticbirds:woodpecker,12,2,5
12996, forest, regions_unexplored:silver_birch_forest, CREATURE, exoticbirds:woodpecker,12,2,5
10225, forest, regions_unexplored:smouldering_woodland, CREATURE, exoticbirds:woodpecker,12,2,5
12284, forest, regions_unexplored:temperate_grove, CREATURE, exoticbirds:woodpecker,12,2,5
11444, forest, regions_unexplored:willow_forest, CREATURE, exoticbirds:woodpecker,12,2,5
11993, forest, regions_unexplored:wooded_steppe, CREATURE, exoticbirds:woodpecker,12,2,5
4030, underground, minecraft:lush_caves, GLARES, friendsandfoes:glare,10,1,1
2124, mesa, minecraft:badlands, CREATURE, friendsandfoes:mauler,32,1,1
421, desert, minecraft:desert, CREATURE, friendsandfoes:mauler,32,1,1
2196, mesa, minecraft:eroded_badlands, CREATURE, friendsandfoes:mauler,32,1,1
1379, savanna, minecraft:savanna, CREATURE, friendsandfoes:mauler,32,1,1
1465, savanna, minecraft:savanna_plateau, CREATURE, friendsandfoes:mauler,32,1,1
2282, mesa, minecraft:wooded_badlands, CREATURE, friendsandfoes:mauler,32,1,1
685, forest, minecraft:flower_forest, CREATURE, friendsandfoes:moobloom,32,2,4
2365, mountain, minecraft:meadow, CREATURE, friendsandfoes:moobloom,10,2,4
6652, desert, byg:mojave_desert, MONSTER, grimoireofgaia:ant_hill,20,1,1
5957, desert, byg:windswept_desert, MONSTER, grimoireofgaia:ant_hill,20,1,1
5897, desert, byg:windswept_dunes, MONSTER, grimoireofgaia:ant_hill,20,1,1
365, desert, minecraft:desert, MONSTER, grimoireofgaia:ant_hill,20,1,1
6653, desert, byg:mojave_desert, MONSTER, grimoireofgaia:ant_salvager,20,2,5
5958, desert, byg:windswept_desert, MONSTER, grimoireofgaia:ant_salvager,20,2,5
5898, desert, byg:windswept_dunes, MONSTER, grimoireofgaia:ant_salvager,20,2,5
366, desert, minecraft:desert, MONSTER, grimoireofgaia:ant_salvager,20,2,5
6654, desert, byg:mojave_desert, MONSTER, grimoireofgaia:anubis,10,2,4
5959, desert, byg:windswept_desert, MONSTER, grimoireofgaia:anubis,10,2,4
5899, desert, byg:windswept_dunes, MONSTER, grimoireofgaia:anubis,10,2,4
367, desert, minecraft:desert, MONSTER, grimoireofgaia:anubis,10,2,4
4402, plains, byg:allium_fields, MONSTER, grimoireofgaia:arachne,10,1,2
4487, plains, byg:amaranth_fields, MONSTER, grimoireofgaia:arachne,10,1,2
4572, savanna, byg:araucaria_savanna, MONSTER, grimoireofgaia:arachne,10,1,2
4657, forest, byg:aspen_forest, MONSTER, grimoireofgaia:arachne,10,1,2
7176, forest, byg:autumnal_forest, MONSTER, grimoireofgaia:arachne,10,1,2
7256, taiga, byg:autumnal_taiga, MONSTER, grimoireofgaia:arachne,10,1,2
4780, plains, byg:autumnal_valley, MONSTER, grimoireofgaia:arachne,10,1,2
4855, savanna, byg:baobab_savanna, MONSTER, grimoireofgaia:arachne,10,1,2
4934, swamp, byg:bayou, MONSTER, grimoireofgaia:arachne,10,1,2
5026, taiga, byg:black_forest, MONSTER, grimoireofgaia:arachne,10,1,2
5104, forest, byg:borealis_grove, MONSTER, grimoireofgaia:arachne,10,1,2
5189, extreme_hills, byg:canadian_shield, MONSTER, grimoireofgaia:arachne,10,1,2
5276, forest, byg:cherry_blossom_forest, MONSTER, grimoireofgaia:arachne,10,1,2
5365, forest, byg:cika_woods, MONSTER, grimoireofgaia:arachne,10,1,2
6571, plains, byg:coconino_meadow, MONSTER, grimoireofgaia:arachne,10,1,2
5450, taiga, byg:coniferous_forest, MONSTER, grimoireofgaia:arachne,10,1,2
5533, jungle, byg:crag_gardens, MONSTER, grimoireofgaia:arachne,10,1,2
